Data item name,Description,Form name,Theme,Theme_count,Theme_group
RSX_csc_sfc,"Sales, Fees and Charges - Children Social Care",RSX,csc,8,Children’s Social Care
RSX_csc_oth_inc,Other income - Children Social Care,RSX,csc,8,Children’s Social Care
RSX_csc_tot_inc,Total income - Children Social Care,RSX,csc,8,Children’s Social Care
RSX_csc_net_cur_exp,NET current expenditure - Children Social Care,RSX,csc,8,Children’s Social Care
RSX_asc_empl,Employees - Adult Social Care,RSX,asc,8,Adult Social Care
RSX_asc_run_exp,Running expenses - Adult Social Care,RSX,asc,8,Adult Social Care
RSX_asc_tot_exp,Total expenditure - Adult Social Care,RSX,asc,8,Adult Social Care
RSX_asc_sfc,"Sales, Fees and Charges - Adult Social Care",RSX,asc,8,Adult Social Care
RSX_asc_oth_inc,Other income - Adult Social Care,RSX,asc,8,Adult Social Care
RSX_asc_tot_inc,Total income - Adult Social Care,RSX,asc,8,Adult Social Care
RSX_asc_net_cur_exp,NET current expenditure - Adult Social Care,RSX,asc,8,Adult Social Care
RSX_phs_empl,Employees - Public Health,RSX,phs,8,Public Health
RSX_phs_run_exp,Running expenses - Public Health,RSX,phs,8,Public Health
RSX_phs_tot_exp,Total expenditure - Public Health,RSX,phs,8,Public Health
RSX_phs_sfc,"Sales, Fees and Charges - Public Health",RSX,phs,8,Public Health
RSX_phs_oth_inc,Other income - Public Health,RSX,phs,8,Public Health
RSX_phs_tot_inc,Total income - Public Health,RSX,phs,8,Public Health
RSX_phs_net_cur_exp,NET current expenditure - Public Health,RSX,phs,8,Public Health
RSX_hous_empl,Employees - Housing services (GFRA only),RSX,hous,8,Housing
RSX_hous_run_exp,Running expenses - Housing services (GFRA only),RSX,hous,8,Housing
RSX_hous_tot_exp,Total expenditure - Housing services (GFRA only),RSX,hous,8,Housing
RSX_hous_sfc,"Sales, Fees and Charges - Housing services (GFRA only)",RSX,hous,8,Housing
RSX_hous_oth_inc,Other income - Housing services (GFRA only),RSX,hous,8,Housing
RSX_hous_tot_inc,Total income - Housing services (GFRA only),RSX,hous,8,Housing
RSX_hous_net_cur_exp,NET current expenditure - Housing services (GFRA only),RSX,hous,8,Housing
RSX_cul_empl,Employees - Cultural and related services,RSX,cul,8,Culture
RSX_cul_run_exp,Running expenses - Cultural and related services,RSX,cul,8,Culture
RSX_cul_tot_exp,Total expenditure - Cultural and related services,RSX,cul,8,Culture
RSX_cul_sfc,"Sales, Fees and Charges - Cultural and related services",RSX,cul,8,Culture
RSX_cul_oth_inc,Other income - Cultural and related services,RSX,cul,8,Culture
RSX_cul_tot_inc,Total income - Cultural and related services,RSX,cul,8,Culture
RSX_cul_net_cur_exp,NET current expenditure - Cultural and related services,RSX,cul,8,Culture
RSX_env_empl,Employees - Environmental and regulatory services,RSX,env,8,Environment
RSX_env_run_exp,Running expenses - Environmental and regulatory services,RSX,env,8,Environment
RSX_env_tot_exp,Total expenditure - Environmental and regulatory services,RSX,env,8,Environment
RSX_env_sfc,"Sales, Fees and Charges - Environmental and regulatory services",RSX,env,8,Environment
RSX_env_oth_inc,Other income - Environmental and regulatory services,RSX,env,8,Environment
RSX_env_tot_inc,Total income - Environmental and regulatory services,RSX,env,8,Environment
RSX_env_net_cur_exp,NET current expenditure - Environmental and regulatory services,RSX,env,8,Environment
RSX_plan_empl,Employees - Planning and development services,RSX,plan,8,Planning & Development
RSX_plan_run_exp,Running expenses - Planning and development services,RSX,plan,8,Planning & Development
RSX_plan_tot_exp,Total expenditure - Planning and development services,RSX,plan,8,Planning & Development
RSX_plan_sfc,"Sales, Fees and Charges - Planning and development services",RSX,plan,8,Planning & Development
RSX_plan_oth_inc,Other income - Planning and development services,RSX,plan,8,Planning & Development
RSX_plan_tot_inc,Total income - Planning and development services,RSX,plan,8,Planning & Development
RSX_plan_net_cur_exp,NET current expenditure - Planning and development services,RSX,plan,8,Planning & Development
RSX_pol_empl,Employees - Police services,RSX,pol,8,Police
RSX_pol_run_exp,Running expenses - Police services,RSX,pol,8,Police
RSX_pol_tot_exp,Total expenditure - Police services,RSX,pol,8,Police
RSX_pol_sfc,"Sales, Fees and Charges - Police services",RSX,pol,8,Police
RSX_pol_oth_inc,Other income - Police services,RSX,pol,8,Police
RSX_pol_tot_inc,Total income - Police services,RSX,pol,8,Police
RSX_pol_net_cur_exp,NET current expenditure - Police services,RSX,pol,8,Police
RSX_frs_empl,Employees - Fire and rescue services,RSX,frs,29,Fire & Rescue
RSX_frs_run_exp,Running expenses - Fire and rescue services,RSX,frs,29,Fire & Rescue
RSX_frs_tot_exp,Total expenditure - Fire and rescue services,RSX,frs,29,Fire & Rescue
RSX_frs_sfc,"Sales, Fees and Charges - Fire and rescue services",RSX,frs,29,Fire & Rescue
RSX_frs_oth_inc,Other income - Fire and rescue services,RSX,frs,29,Fire & Rescue
RSX_frs_tot_inc,Total income - Fire and rescue services,RSX,frs,29,Fire & Rescue
RSX_frs_net_cur_exp,NET current expenditure - Fire and rescue services,RSX,frs,29,Fire & Rescue
RSX_cen_empl,Employees - Central services,RSX,cen,8,Central Services
RSX_cen_run_exp,Running expenses - Central services,RSX,cen,8,Central Services
RSX_cen_tot_exp,Total expenditure - Central services,RSX,cen,8,Central Services
RSX_cen_sfc,"Sales, Fees and Charges - Central services",RSX,cen,8,Central Services
RSX_cen_oth_inc,Other income - Central services,RSX,cen,8,Central Services
RSX_cen_tot_inc,Total income - Central services,RSX,cen,8,Central Services
RSX_cen_net_cur_exp,NET current expenditure - Central services,RSX,cen,8,Central Services
RSX_oth_empl,Employees - Other services,RSX,oth,8,Other / Unmapped
RSX_oth_run_exp,Running expenses - Other services,RSX,oth,8,Other / Unmapped
RSX_oth_tot_exp,Total expenditure - Other services,RSX,oth,8,Other / Unmapped
RSX_oth_sfc,"Sales, Fees and Charges - Other services",RSX,oth,8,Other / Unmapped
RSX_oth_oth_inc,Other income - Other services,RSX,oth,8,Other / Unmapped
RSX_oth_tot_inc,Total income - Other services,RSX,oth,8,Other / Unmapped
RSX_oth_net_cur_exp,NET current expenditure - Other services,RSX,oth,8,Other / Unmapped
RSX_totsx_empl,Employees - TOTAL SERVICE EXPENDITURE,RSX,totsx,8,Total Service Expenditure
RSX_totsx_run_exp,Running expenses - TOTAL SERVICE EXPENDITURE,RSX,totsx,8,Total Service Expenditure
RSX_totsx_tot_exp,Total expenditure - TOTAL SERVICE EXPENDITURE,RSX,totsx,8,Total Service Expenditure
RSX_totsx_sfc,"Sales, Fees and Charges - TOTAL SERVICE EXPENDITURE",RSX,totsx,8,Total Service Expenditure
RSX_totsx_oth_inc,Other income - TOTAL SERVICE EXPENDITURE,RSX,totsx,8,Total Service Expenditure
RSX_totsx_tot_inc,Total income - TOTAL SERVICE EXPENDITURE,RSX,totsx,8,Total Service Expenditure
RSX_totsx_net_cur_exp,NET current expenditure - TOTAL SERVICE EXPENDITURE,RSX,totsx,8,Total Service Expenditure
TSR_tradaccext_car_prk_SurDef,Surplus/Deficit - External Trading Accounts - Car Parks,TSR,tradaccext,58,Trading
TSR_tradaccext_car_prk_gross_exp,Gross Expenditure - External Trading Accounts - Car Parks,TSR,tradaccext,58,Trading
TSR_tradaccext_car_prk_inc,Income - External Trading Accounts - Car Parks,TSR,tradaccext,58,Trading
TSR_tradaccext_arp_SurDef,Surplus/Deficit - External Trading Accounts - Airports,TSR,tradaccext,58,Trading
TSR_tradaccext_arp_gross_exp,Gross Expenditure - External Trading Accounts - Airports,TSR,tradaccext,58,Trading
TSR_tradaccext_arp_inc,Income - External Trading Accounts - Airports,TSR,tradaccext,58,Trading
TSR_tradaccext_prt_SurDef,Surplus/Deficit - External Trading Accounts - Ports,TSR,tradaccext,58,Trading
TSR_tradaccext_prt_gross_exp,Gross Expenditure - External Trading Accounts - Ports,TSR,tradaccext,58,Trading
TSR_tradaccext_prt_inc,Income - External Trading Accounts - Ports,TSR,tradaccext,58,Trading
TSR_tradaccext_prs_SurDef,Surplus/Deficit - External Trading Accounts - Piers,TSR,tradaccext,58,Trading
TSR_tradaccext_prs_gross_exp,Gross Expenditure - External Trading Accounts - Piers,TSR,tradaccext,58,Trading
TSR_tradaccext_prs_inc,Income - External Trading Accounts - Piers,TSR,tradaccext,58,Trading
TSR_tradaccext_tbr_SurDef,Surplus/Deficit - External Trading Accounts - Toll bridges and roads,TSR,tradaccext,58,Trading
TSR_tradaccext_tbr_gross_exp,Gross Expenditure - External Trading Accounts - Toll bridges and roads,TSR,tradaccext,58,Trading
TSR_tradaccext_tbr_inc,Income - External Trading Accounts - Toll bridges and roads,TSR,tradaccext,58,Trading
TSR_tradaccext_msm_SurDef,Surplus/Deficit - External Trading Accounts - Museums,TSR,tradaccext,58,Trading
TSR_tradaccext_msm_gross_exp,Gross Expenditure - External Trading Accounts - Museums,TSR,tradaccext,58,Trading
TSR_tradaccext_msm_inc,Income - External Trading Accounts - Museums,TSR,tradaccext,58,Trading
TSR_tradaccext_tht_SurDef,Surplus/Deficit - External Trading Accounts - Theatres,TSR,tradaccext,58,Trading
TSR_tradaccext_tht_gross_exp,Gross Expenditure - External Trading Accounts - Theatres,TSR,tradaccext,58,Trading
TSR_tradaccext_tht_inc,Income - External Trading Accounts - Theatres,TSR,tradaccext,58,Trading
TSR_tradaccext_cvc_hll_SurDef,Surplus/Deficit - External Trading Accounts - Civic halls,TSR,tradaccext,58,Trading
TSR_tradaccext_cvc_hll_gross_exp,Gross Expenditure - External Trading Accounts - Civic halls,TSR,tradaccext,58,Trading
TSR_tradaccext_cvc_hll_inc,Income - External Trading Accounts - Civic halls,TSR,tradaccext,58,Trading
TSR_tradaccext_cvc_rst_SurDef,Surplus/Deficit - External Trading Accounts - Civic restaurants,TSR,tradaccext,58,Trading
TSR_tradaccext_cvc_rst_gross_exp,Gross Expenditure - External Trading Accounts - Civic restaurants,TSR,tradaccext,58,Trading
TSR_tradaccext_cvc_rst_inc,Income - External Trading Accounts - Civic restaurants,TSR,tradaccext,58,Trading
TSR_tradaccext_spr_fcl_SurDef,Surplus/Deficit - External Trading Accounts - Sports facilities,TSR,tradaccext,58,Trading
TSR_tradaccext_spr_fcl_gross_exp,Gross Expenditure - External Trading Accounts - Sports facilities,TSR,tradaccext,58,Trading
TSR_tradaccext_spr_fcl_inc,Income - External Trading Accounts - Sports facilities,TSR,tradaccext,58,Trading
TSR_tradaccext_crm_SurDef,Surplus/Deficit - External Trading Accounts - Crematoria,TSR,tradaccext,58,Trading
TSR_tradaccext_crm_gross_exp,Gross Expenditure - External Trading Accounts - Crematoria,TSR,tradaccext,58,Trading
TSR_tradaccext_crm_inc,Income - External Trading Accounts - Crematoria,TSR,tradaccext,58,Trading
TSR_tradaccext_fsh_hrb_SurDef,Surplus/Deficit - External Trading Accounts - Fishery harbours,TSR,tradaccext,58,Trading
TSR_tradaccext_fsh_hrb_gross_exp,Gross Expenditure - External Trading Accounts - Fishery harbours,TSR,tradaccext,58,Trading
TSR_tradaccext_fsh_hrb_inc,Income - External Trading Accounts - Fishery harbours,TSR,tradaccext,58,Trading
TSR_tradaccext_trd_wst_SurDef,Surplus/Deficit - External Trading Accounts - Trade waste,TSR,tradaccext,58,Trading
TSR_tradaccext_trd_wst_gross_exp,Gross Expenditure - External Trading Accounts - Trade waste,TSR,tradaccext,58,Trading
TSR_tradaccext_trd_wst_inc,Income - External Trading Accounts - Trade waste,TSR,tradaccext,58,Trading
TSR_tradaccext_bld_cnt_SurDef,Surplus/Deficit - External Trading Accounts - Building control,TSR,tradaccext,58,Trading
TSR_tradaccext_bld_cnt_gross_exp,Gross Expenditure - External Trading Accounts - Building control,TSR,tradaccext,58,Trading
TSR_tradaccext_bld_cnt_inc,Income - External Trading Accounts - Building control,TSR,tradaccext,58,Trading
TSR_tradaccext_crp_est_SurDef,Surplus/Deficit - External Trading Accounts - Corporation estates,TSR,tradaccext,58,Trading
TSR_tradaccext_crp_est_gross_exp,Gross Expenditure - External Trading Accounts - Corporation estates,TSR,tradaccext,58,Trading
TSR_tradaccext_crp_est_inc,Income - External Trading Accounts - Corporation estates,TSR,tradaccext,58,Trading
TSR_tradaccext_ind_est_SurDef,Surplus/Deficit - External Trading Accounts - Industrial estates,TSR,tradaccext,58,Trading
TSR_tradaccext_ind_est_gross_exp,Gross Expenditure - External Trading Accounts - Industrial estates,TSR,tradaccext,58,Trading
TSR_tradaccext_ind_est_inc,Income - External Trading Accounts - Industrial estates,TSR,tradaccext,58,Trading
TSR_tradaccext_inv_prp_SurDef,Surplus/Deficit - External Trading Accounts - Investment properties,TSR,tradaccext,58,Trading
TSR_tradaccext_inv_prp_gross_exp,Gross Expenditure - External Trading Accounts - Investment properties,TSR,tradaccext,58,Trading
TSR_tradaccext_inv_prp_inc,Income - External Trading Accounts - Investment properties,TSR,tradaccext,58,Trading
TSR_tradaccext_mrk_und_SurDef,Surplus/Deficit - External Trading Accounts - Market undertakings ,TSR,tradaccext,58,Trading
TSR_tradaccext_mrk_und_gross_exp,Gross Expenditure - External Trading Accounts - Market undertakings ,TSR,tradaccext,58,Trading
TSR_tradaccext_mrk_und_inc,Income - External Trading Accounts - Market undertakings ,TSR,tradaccext,58,Trading
TSR_tradaccextoth1_n_tradaccextoth1_SurDef,Surplus/Deficit - External Trading Accounts - TSR - Other1,TSR,tradaccextoth1,3,Trading
TSR_tradaccextoth1_n_tradaccextoth1_gross_exp,Gross Expenditure - External Trading Accounts - TSR - Other1,TSR,tradaccextoth1,3,Trading
TSR_tradaccextoth1_n_tradaccextoth1_inc,Income - External Trading Accounts - TSR - Other1,TSR,tradaccextoth1,3,Trading
TSR_tradaccextoth2_n_tradaccextoth2_SurDef,Surplus/Deficit - External Trading Accounts - TSR - Other2,TSR,tradaccextoth2,3,Trading
TSR_tradaccextoth2_n_tradaccextoth2_gross_exp,Gross Expenditure - External Trading Accounts - TSR - Other2,TSR,tradaccextoth2,3,Trading
TSR_tradaccextoth2_n_tradaccextoth2_inc,Income - External Trading Accounts - TSR - Other2,TSR,tradaccextoth2,3,Trading
TSR_tradaccextoth3_n_tradaccextoth3_SurDef,Surplus/Deficit - External Trading Accounts - TSR - Other3,TSR,tradaccextoth3,3,Trading
TSR_tradaccextoth3_n_tradaccextoth3_gross_exp,Gross Expenditure - External Trading Accounts - TSR - Other3,TSR,tradaccextoth3,3,Trading
TSR_tradaccextoth3_n_tradaccextoth3_inc,Income - External Trading Accounts - TSR - Other3,TSR,tradaccextoth3,3,Trading
TSR_tradaccextoth4_n_tradaccextoth4_SurDef,Surplus/Deficit - External Trading Accounts - TSR - Other4,TSR,tradaccextoth4,3,Trading
TSR_tradaccextoth4_n_tradaccextoth4_gross_exp,Gross Expenditure - External Trading Accounts - TSR - Other4,TSR,tradaccextoth4,3,Trading
TSR_tradaccextoth4_n_tradaccextoth4_inc,Income - External Trading Accounts - TSR - Other4,TSR,tradaccextoth4,3,Trading
TSR_tradaccextoth5_n_tradaccextoth5_SurDef,Surplus/Deficit - External Trading Accounts - TSR - Other5,TSR,tradaccextoth5,3,Trading
TSR_tradaccextoth5_n_tradaccextoth5_gross_exp,Gross Expenditure - External Trading Accounts - TSR - Other5,TSR,tradaccextoth5,3,Trading
TSR_tradaccextoth5_n_tradaccextoth5_inc,Income - External Trading Accounts - TSR - Other5,TSR,tradaccextoth5,3,Trading
TSR_tradaccext_SurDef_excl_Cap,Surplus/Deficit - TOTAL EXTERNAL TRADING ACCOUNTS,TSR,tradaccext,58,Trading
TSR_tradaccext_tot_gross_exp_excl_Cap,Gross Expenditure - External Trading Accounts - TOTAL EXTERNAL TRADING ACCOUNTS,TSR,tradaccext,58,Trading
TSR_tradaccext_tot_inc_excl_Cap,Income - External Trading Accounts - TOTAL EXTERNAL TRADING ACCOUNTS,TSR,tradaccext,58,Trading
TSR_captot_ext,Surplus/Deficit - TOTAL EXTERNAL TRADING ACCOUNTS - Capital items *,TSR,captot,3,Capital
